variant_id,product_id,size,color,price,stock
V02606,P0163,XL,White,300239,56
V02607,P0163,XL,Red,515092,25
V02608,P0163,XL,Blue,138800,29
V02609,P0164,S,Black,546369,60
V02610,P0164,S,White,461056,59
V02611,P0164,S,Red,109625,61
V02612,P0164,S,Blue,466709,71
V02613,P0164,M,Black,358351,96
V02614,P0164,M,White,335500,39
V02615,P0164,M,Red,506399,61
V02616,P0164,M,Blue,551638,8
V02617,P0164,L,Black,239847,34
V02618,P0164,L,White,224000,3
V02619,P0164,L,Red,303205,55
V02620,P0164,L,Blue,265757,1
V02621,P0164,XL,Black,340174,21
V02622,P0164,XL,White,350546,91
V02623,P0164,XL,Red,211303,22
V02624,P0164,XL,Blue,495805,1
V02625,P0165,S,Black,295716,31
V02626,P0165,S,White,364259,35
V02627,P0165,S,Red,546587,52
V02628,P0165,S,Blue,340053,66
V02629,P0165,M,Black,133956,16
V02630,P0165,M,White,369118,74
V02631,P0165,M,Red,215183,46
V02632,P0165,M,Blue,411372,96
V02633,P0165,L,Black,538466,19
V02634,P0165,L,White,579480,52
V02635,P0165,L,Red,122414,23
V02636,P0165,L,Blue,575027,53
V02637,P0165,XL,Black,333677,16
V02638,P0165,XL,White,559119,83
V02639,P0165,XL,Red,170394,56
V02640,P0165,XL,Blue,365224,59
V02641,P0166,S,Black,322572,32
V02642,P0166,S,White,418029,1
V02643,P0166,S,Red,262576,68
V02644,P0166,S,Blue,599119,72
V02645,P0166,M,Black,306147,3
V02646,P0166,M,White,302853,72
V02647,P0166,M,Red,345961,41
V02648,P0166,M,Blue,501976,45
V02649,P0166,L,Black,590893,76
V02650,P0166,L,White,453106,49
V02651,P0166,L,Red,533781,86
V02652,P0166,L,Blue,467934,82
V02653,P0166,XL,Black,502592,35
V02654,P0166,XL,White,319516,57
V02655,P0166,XL,Red,333055,30
V02656,P0166,XL,Blue,549668,19
V02657,P0167,S,Black,422830,37
V02658,P0167,S,White,238996,6
V02659,P0167,S,Red,396462,75
V02660,P0167,S,Blue,329751,37
V02661,P0167,M,Black,511200,32
V02662,P0167,M,White,199060,58
V02663,P0167,M,Red,435359,8
V02664,P0167,M,Blue,527664,33
V02665,P0167,L,Black,199450,44
V02666,P0167,L,White,370753,30
V02667,P0167,L,Red,250990,12
V02668,P0167,L,Blue,266257,12
V02669,P0167,XL,Black,162012,22
V02670,P0167,XL,White,395019,45
V02671,P0167,XL,Red,212300,78
V02672,P0167,XL,Blue,289573,25
V02673,P0168,S,Black,563549,45
V02674,P0168,S,White,316233,98
V02675,P0168,S,Red,237799,11
V02676,P0168,S,Blue,585890,78
V02677,P0168,M,Black,359067,48
V02678,P0168,M,White,576200,55
V02679,P0168,M,Red,252285,7
V02680,P0168,M,Blue,136378,96
V02681,P0168,L,Black,119791,26
V02682,P0168,L,White,387716,40
V02683,P0168,L,Red,133175,4
V02684,P0168,L,Blue,369159,64
V02685,P0168,XL,Black,516294,33
V02686,P0168,XL,White,183893,83
V02687,P0168,XL,Red,244850,15
V02688,P0168,XL,Blue,428121,98
V02689,P0169,S,Black,570241,71
V02690,P0169,S,White,376403,44
V02691,P0169,S,Red,438177,74
V02692,P0169,S,Blue,273185,17
V02693,P0169,M,Black,390836,96
V02694,P0169,M,White,340473,63
V02695,P0169,M,Red,125929,50
V02696,P0169,M,Blue,331475,73
V02697,P0169,L,Black,264134,57
V02698,P0169,L,White,587299,81
V02699,P0169,L,Red,484929,15
V02700,P0169,L,Blue,597603,77
V02701,P0169,XL,Black,114670,1
V02702,P0169,XL,White,167568,5
V02703,P0169,XL,Red,313651,50
V02704,P0169,XL,Blue,112715,11
V02705,P0170,S,Black,345111,20
V02706,P0170,S,White,388864,5
V02707,P0170,S,Red,514200,61
V02708,P0170,S,Blue,115651,94
V02709,P0170,M,Black,333884,89
V02710,P0170,M,White,443062,48
V02711,P0170,M,Red,449056,75
V02712,P0170,M,Blue,129127,61
V02713,P0170,L,Black,408908,54
V02714,P0170,L,White,469078,99
V02715,P0170,L,Red,198759,87
V02716,P0170,L,Blue,162229,46
V02717,P0170,XL,Black,114439,92
V02718,P0170,XL,White,156776,98
V02719,P0170,XL,Red,477408,59
V02720,P0170,XL,Blue,466635,47
V02721,P0171,S,Black,346462,61
V02722,P0171,S,White,246387,98
V02723,P0171,S,Red,381486,6
V02724,P0171,S,Blue,328012,77
V02725,P0171,M,Black,466294,15
V02726,P0171,M,White,588866,70
V02727,P0171,M,Red,595941,92
V02728,P0171,M,Blue,136188,64
V02729,P0171,L,Black,314661,28
V02730,P0171,L,White,500450,28
V02731,P0171,L,Red,572589,98
V02732,P0171,L,Blue,245471,4
V02733,P0171,XL,Black,522515,18
V02734,P0171,XL,White,490145,22
V02735,P0171,XL,Red,443743,69
V02736,P0171,XL,Blue,456317,4
V02737,P0172,S,Black,290458,9
V02738,P0172,S,White,211568,31
V02739,P0172,S,Red,369925,33
V02740,P0172,S,Blue,471169,94
V02741,P0172,M,Black,484006,50
V02742,P0172,M,White,295554,89
V02743,P0172,M,Red,593629,48
V02744,P0172,M,Blue,538453,47
V02745,P0172,L,Black,238102,88
V02746,P0172,L,White,517610,98
V02747,P0172,L,Red,575703,42
V02748,P0172,L,Blue,276774,38
V02749,P0172,XL,Black,353592,18
V02750,P0172,XL,White,322624,13
V02751,P0172,XL,Red,306930,23
V02752,P0172,XL,Blue,309638,38
V02753,P0173,S,Black,299600,5
V02754,P0173,S,White,584540,56
V02755,P0173,S,Red,464450,66
V02756,P0173,S,Blue,480516,30
V02757,P0173,M,Black,582993,1
V02758,P0173,M,White,382713,73
V02759,P0173,M,Red,303789,66
V02760,P0173,M,Blue,100245,46
V02761,P0173,L,Black,181889,1
V02762,P0173,L,White,524851,6
V02763,P0173,L,Red,397224,85
V02764,P0173,L,Blue,363887,88
V02765,P0173,XL,Black,381881,33
V02766,P0173,XL,White,456521,59
V02767,P0173,XL,Red,506462,99
V02768,P0173,XL,Blue,325992,77
V02769,P0174,S,Black,425347,85
V02770,P0174,S,White,401819,36
V02771,P0174,S,Red,298889,26
V02772,P0174,S,Blue,540250,68
V02773,P0174,M,Black,299674,69
V02774,P0174,M,White,145644,98
V02775,P0174,M,Red,158838,72
V02776,P0174,M,Blue,475170,91
V02777,P0174,L,Black,321772,20
V02778,P0174,L,White,261120,28
V02779,P0174,L,Red,451621,5
V02780,P0174,L,Blue,290908,27
V02781,P0174,XL,Black,358491,79
V02782,P0174,XL,White,555135,84
V02783,P0174,XL,Red,194439,36
V02784,P0174,XL,Blue,345192,6
V02785,P0175,S,Black,218999,93
V02786,P0175,S,White,338736,97
V02787,P0175,S,Red,559518,7
V02788,P0175,S,Blue,526152,12
V02789,P0175,M,Black,122469,93
V02790,P0175,M,White,446174,3
V02791,P0175,M,Red,145119,82
V02792,P0175,M,Blue,595647,17
V02793,P0175,L,Black,476795,37
V02794,P0175,L,White,341078,68
V02795,P0175,L,Red,566706,70
V02796,P0175,L,Blue,128690,46
V02797,P0175,XL,Black,387200,71
V02798,P0175,XL,White,219174,43
V02799,P0175,XL,Red,269968,99
V02800,P0175,XL,Blue,238378,93
V02801,P0176,S,Black,200208,4
V02802,P0176,S,White,524575,73
V02803,P0176,S,Red,491076,83
V02804,P0176,S,Blue,431632,51
V02805,P0176,M,Black,534550,54
V02806,P0176,M,White,259188,6
V02807,P0176,M,Red,323979,82
V02808,P0176,M,Blue,422672,45
V02809,P0176,L,Black,191440,87
V02810,P0176,L,White,245176,66
V02811,P0176,L,Red,194067,46
V02812,P0176,L,Blue,477398,30
V02813,P0176,XL,Black,298574,54
V02814,P0176,XL,White,282243,38
V02815,P0176,XL,Red,387807,78
V02816,P0176,XL,Blue,590451,17
V02817,P0177,S,Black,422803,2
V02818,P0177,S,White,544942,54
V02819,P0177,S,Red,214368,57
V02820,P0177,S,Blue,166040,96
V02821,P0177,M,Black,556658,88
V02822,P0177,M,White,185233,53
V02823,P0177,M,Red,148957,74
V02824,P0177,M,Blue,208952,89
V02825,P0177,L,Black,540721,51
V02826,P0177,L,White,171659,18
V02827,P0177,L,Red,269292,90
V02828,P0177,L,Blue,386826,94
V02829,P0177,XL,Black,584361,11
V02830,P0177,XL,White,198042,31
V02831,P0177,XL,Red,503190,83
V02832,P0177,XL,Blue,224645,66
V02833,P0178,S,Black,503651,69
V02834,P0178,S,White,291422,18
V02835,P0178,S,Red,548214,13
V02836,P0178,S,Blue,179618,76
V02837,P0178,M,Black,253820,62
V02838,P0178,M,White,598714,82
V02839,P0178,M,Red,271834,16
V02840,P0178,M,Blue,589565,73
V02841,P0178,L,Black,449089,89
V02842,P0178,L,White,466515,60
V02843,P0178,L,Red,110976,83
V02844,P0178,L,Blue,376180,94
V02845,P0178,XL,Black,428339,64
V02846,P0178,XL,White,548526,44
V02847,P0178,XL,Red,341850,89
V02848,P0178,XL,Blue,196614,20
V02849,P0179,S,Black,552612,11
V02850,P0179,S,White,129301,18
V02851,P0179,S,Red,404618,67
V02852,P0179,S,Blue,280852,26
V02853,P0179,M,Black,496856,70
V02854,P0179,M,White,516883,27
V02855,P0179,M,Red,210182,14
V02856,P0179,M,Blue,414914,8
V02857,P0179,L,Black,199589,69
V02858,P0179,L,White,268179,84
V02859,P0179,L,Red,469524,32
V02860,P0179,L,Blue,164310,75
V02861,P0179,XL,Black,330162,59
V02862,P0179,XL,White,127428,51
V02863,P0179,XL,Red,135150,79
V02864,P0179,XL,Blue,352664,56
V02865,P0180,S,Black,359867,65
V02866,P0180,S,White,265399,10
V02867,P0180,S,Red,508415,59
V02868,P0180,S,Blue,133296,71
V02869,P0180,M,Black,400362,13
V02870,P0180,M,White,235231,93
V02871,P0180,M,Red,372964,15
V02872,P0180,M,Blue,584171,6
V02873,P0180,L,Black,522239,54
V02874,P0180,L,White,279247,45
V02875,P0180,L,Red,598380,21
V02876,P0180,L,Blue,417654,16
V02877,P0180,XL,Black,129417,76
V02878,P0180,XL,White,144735,53
V02879,P0180,XL,Red,149592,52
V02880,P0180,XL,Blue,455616,86
V02881,P0181,S,Black,206347,46
V02882,P0181,S,White,548423,18
V02883,P0181,S,Red,173787,46
V02884,P0181,S,Blue,271836,34
V02885,P0181,M,Black,531831,90
V02886,P0181,M,White,150978,48
V02887,P0181,M,Red,111162,63
V02888,P0181,M,Blue,333596,87
V02889,P0181,L,Black,389013,12
V02890,P0181,L,White,285644,49
V02891,P0181,L,Red,507756,86
V02892,P0181,L,Blue,257687,22
V02893,P0181,XL,Black,286205,16
V02894,P0181,XL,White,539236,90
V02895,P0181,XL,Red,383322,77
V02896,P0181,XL,Blue,538339,21
V02897,P0182,S,Black,562360,55
V02898,P0182,S,White,453098,58
V02899,P0182,S,Red,487008,74
V02900,P0182,S,Blue,569499,75
V02901,P0182,M,Black,101026,47
V02902,P0182,M,White,451073,56
V02903,P0182,M,Red,110090,51
V02904,P0182,M,Blue,476281,72
V02905,P0182,L,Black,273579,37
V02906,P0182,L,White,204686,62
V02907,P0182,L,Red,175383,31
V02908,P0182,L,Blue,302428,24
V02909,P0182,XL,Black,594640,55
V02910,P0182,XL,White,461078,54
V02911,P0182,XL,Red,204185,79
V02912,P0182,XL,Blue,530563,29
V02913,P0183,S,Black,491078,36
V02914,P0183,S,White,382339,46
V02915,P0183,S,Red,529715,81
V02916,P0183,S,Blue,223696,43
V02917,P0183,M,Black,100368,29
V02918,P0183,M,White,259360,73
V02919,P0183,M,Red,594169,13
V02920,P0183,M,Blue,596774,25
V02921,P0183,L,Black,215747,91
V02922,P0183,L,White,527768,17
V02923,P0183,L,Red,521522,24
V02924,P0183,L,Blue,467467,10
V02925,P0183,XL,Black,522056,81
V02926,P0183,XL,White,182522,21
V02927,P0183,XL,Red,122073,43
V02928,P0183,XL,Blue,309606,91
V02929,P0184,S,Black,194938,96
V02930,P0184,S,White,300375,58
V02931,P0184,S,Red,524759,62
V02932,P0184,S,Blue,340193,17
V02933,P0184,M,Black,360163,67
V02934,P0184,M,White,377186,75
V02935,P0184,M,Red,118666,51
V02936,P0184,M,Blue,229831,29
V02937,P0184,L,Black,383395,18
V02938,P0184,L,White,128430,90
V02939,P0184,L,Red,291937,70
V02940,P0184,L,Blue,317383,69
V02941,P0184,XL,Black,595593,41
V02942,P0184,XL,White,342227,39
V02943,P0184,XL,Red,453757,7
V02944,P0184,XL,Blue,557071,22
V02945,P0185,S,Black,512183,84
V02946,P0185,S,White,118506,17
V02947,P0185,S,Red,391762,97
V02948,P0185,S,Blue,389329,81
V02949,P0185,M,Black,571201,46
V02950,P0185,M,White,434123,22
V02951,P0185,M,Red,575779,19
V02952,P0185,M,Blue,363232,60
V02953,P0185,L,Black,324622,24
V02954,P0185,L,White,595862,17
V02955,P0185,L,Red,237832,35
V02956,P0185,L,Blue,513171,28
V02957,P0185,XL,Black,283669,40
V02958,P0185,XL,White,150438,95
V02959,P0185,XL,Red,203787,13
V02960,P0185,XL,Blue,392289,46
V02961,P0186,S,Black,425505,56
V02962,P0186,S,White,460863,17
V02963,P0186,S,Red,437830,23
V02964,P0186,S,Blue,341731,0
V02965,P0186,M,Black,189485,74
V02966,P0186,M,White,468609,14
V02967,P0186,M,Red,320390,11
V02968,P0186,M,Blue,571893,55
V02969,P0186,L,Black,266440,15
V02970,P0186,L,White,352017,38
V02971,P0186,L,Red,171051,85
V02972,P0186,L,Blue,538997,32
V02973,P0186,XL,Black,539314,25
V02974,P0186,XL,White,215127,79
V02975,P0186,XL,Red,223397,68
V02976,P0186,XL,Blue,328098,8
V02977,P0187,S,Black,569885,79
V02978,P0187,S,White,568346,76
V02979,P0187,S,Red,261752,2
V02980,P0187,S,Blue,110877,98
V02981,P0187,M,Black,341036,62
V02982,P0187,M,White,114917,26
V02983,P0187,M,Red,444760,54
V02984,P0187,M,Blue,476043,57
V02985,P0187,L,Black,152758,31
V02986,P0187,L,White,343237,29
V02987,P0187,L,Red,283533,23
V02988,P0187,L,Blue,475888,76
V02989,P0187,XL,Black,371075,42
V02990,P0187,XL,White,574313,66
V02991,P0187,XL,Red,167248,32
V02992,P0187,XL,Blue,183220,15
V02993,P0188,S,Black,285229,50
V02994,P0188,S,White,147968,56
V02995,P0188,S,Red,456875,32
V02996,P0188,S,Blue,289602,57
V02997,P0188,M,Black,592481,75
V02998,P0188,M,White,220062,12
V02999,P0188,M,Red,189245,89
V03000,P0188,M,Blue,167172,18
V03001,P0188,L,Black,179835,10
V03002,P0188,L,White,531830,58
V03003,P0188,L,Red,407443,1
V03004,P0188,L,Blue,391240,88
V03005,P0188,XL,Black,395917,56
V03006,P0188,XL,White,169472,67
V03007,P0188,XL,Red,277232,6
V03008,P0188,XL,Blue,588061,64
V03009,P0189,S,Black,471992,13
V03010,P0189,S,White,425780,63
V03011,P0189,S,Red,363941,11
V03012,P0189,S,Blue,578998,87
V03013,P0189,M,Black,189008,41
V03014,P0189,M,White,370797,34
V03015,P0189,M,Red,116409,78
V03016,P0189,M,Blue,137925,91
V03017,P0189,L,Black,587387,2
V03018,P0189,L,White,331335,29
V03019,P0189,L,Red,588609,20
V03020,P0189,L,Blue,422433,5
V03021,P0189,XL,Black,115922,18
V03022,P0189,XL,White,590529,43
V03023,P0189,XL,Red,284232,4
V03024,P0189,XL,Blue,594272,30
V03025,P0190,S,Black,269567,91
V03026,P0190,S,White,563451,2
V03027,P0190,S,Red,253416,41
V03028,P0190,S,Blue,511261,72
V03029,P0190,M,Black,337981,7
V03030,P0190,M,White,514073,77
V03031,P0190,M,Red,241295,91
V03032,P0190,M,Blue,147058,47
V03033,P0190,L,Black,414459,83
V03034,P0190,L,White,488925,10
V03035,P0190,L,Red,486171,62
V03036,P0190,L,Blue,508958,42
V03037,P0190,XL,Black,546168,38
V03038,P0190,XL,White,327344,18
V03039,P0190,XL,Red,333181,20
V03040,P0190,XL,Blue,361377,6
V03041,P0191,S,Black,423208,61
V03042,P0191,S,White,327481,65
V03043,P0191,S,Red,574137,85
V03044,P0191,S,Blue,463035,59
V03045,P0191,M,Black,132877,42
V03046,P0191,M,White,503939,25
V03047,P0191,M,Red,539556,14
V03048,P0191,M,Blue,441168,63
V03049,P0191,L,Black,527294,2
V03050,P0191,L,White,444187,36
V03051,P0191,L,Red,536484,57
V03052,P0191,L,Blue,187845,28
V03053,P0191,XL,Black,599107,81
V03054,P0191,XL,White,178320,37
V03055,P0191,XL,Red,460659,21
V03056,P0191,XL,Blue,332708,46
V03057,P0192,S,Black,359253,50
V03058,P0192,S,White,523953,68
V03059,P0192,S,Red,435228,3
V03060,P0192,S,Blue,430004,92
V03061,P0192,M,Black,300867,58
V03062,P0192,M,White,594738,34
V03063,P0192,M,Red,411740,89
V03064,P0192,M,Blue,107713,14
V03065,P0192,L,Black,161032,23
V03066,P0192,L,White,422470,1
V03067,P0192,L,Red,155810,32
V03068,P0192,L,Blue,119353,66
V03069,P0192,XL,Black,401877,58
V03070,P0192,XL,White,214565,90
V03071,P0192,XL,Red,481326,59
V03072,P0192,XL,Blue,135564,21
V03073,P0193,S,Black,596045,68
V03074,P0193,S,White,284040,47
V03075,P0193,S,Red,350549,20
V03076,P0193,S,Blue,510219,68
V03077,P0193,M,Black,508963,82
V03078,P0193,M,White,540616,48
V03079,P0193,M,Red,460027,39
V03080,P0193,M,Blue,186698,49
V03081,P0193,L,Black,200701,18
V03082,P0193,L,White,168130,27
V03083,P0193,L,Red,592791,99
V03084,P0193,L,Blue,175966,53
V03085,P0193,XL,Black,272020,18
V03086,P0193,XL,White,417525,54
V03087,P0193,XL,Red,106770,86
V03088,P0193,XL,Blue,388927,68
V03089,P0194,S,Black,314097,73
V03090,P0194,S,White,164097,70
V03091,P0194,S,Red,200071,38
V03092,P0194,S,Blue,148678,82
V03093,P0194,M,Black,444753,63
V03094,P0194,M,White,543209,87
V03095,P0194,M,Red,335588,44
V03096,P0194,M,Blue,413648,75
V03097,P0194,L,Black,394274,86
V03098,P0194,L,White,445042,71
V03099,P0194,L,Red,221608,18
V03100,P0194,L,Blue,196248,56
V03101,P0194,XL,Black,577059,25
V03102,P0194,XL,White,388513,0
V03103,P0194,XL,Red,342370,94
V03104,P0194,XL,Blue,317152,98
V03105,P0195,S,Black,311015,57
V03106,P0195,S,White,432993,25
V03107,P0195,S,Red,372024,55
V03108,P0195,S,Blue,319561,7
V03109,P0195,M,Black,553810,56
V03110,P0195,M,White,240250,7
V03111,P0195,M,Red,218525,37
V03112,P0195,M,Blue,221237,48
V03113,P0195,L,Black,452186,92
V03114,P0195,L,White,497146,61
V03115,P0195,L,Red,148440,49
V03116,P0195,L,Blue,416459,63
V03117,P0195,XL,Black,432358,63
V03118,P0195,XL,White,100912,6
V03119,P0195,XL,Red,231043,15
V03120,P0195,XL,Blue,140403,8
V03121,P0196,S,Black,501202,77
V03122,P0196,S,White,272139,27
V03123,P0196,S,Red,138314,22
V03124,P0196,S,Blue,175382,66
V03125,P0196,M,Black,388169,63
V03126,P0196,M,White,156798,44
V03127,P0196,M,Red,531944,32
V03128,P0196,M,Blue,388575,97
V03129,P0196,L,Black,529865,68
V03130,P0196,L,White,488831,61
V03131,P0196,L,Red,160493,44
V03132,P0196,L,Blue,485275,55
V03133,P0196,XL,Black,201090,55
V03134,P0196,XL,White,436835,35
V03135,P0196,XL,Red,276889,38
V03136,P0196,XL,Blue,303772,44
V03137,P0197,S,Black,349366,97
V03138,P0197,S,White,179108,38
V03139,P0197,S,Red,243425,47
V03140,P0197,S,Blue,248274,27
V03141,P0197,M,Black,291354,34
V03142,P0197,M,White,197402,26
V03143,P0197,M,Red,272265,67
V03144,P0197,M,Blue,465488,5
V03145,P0197,L,Black,465907,85
V03146,P0197,L,White,290885,75
V03147,P0197,L,Red,521033,8
V03148,P0197,L,Blue,123565,11
V03149,P0197,XL,Black,185306,69
V03150,P0197,XL,White,152001,30
V03151,P0197,XL,Red,133960,38
V03152,P0197,XL,Blue,597599,77
V03153,P0198,S,Black,414232,89
V03154,P0198,S,White,283951,64
V03155,P0198,S,Red,210243,2
V03156,P0198,S,Blue,183585,99
V03157,P0198,M,Black,161770,25
V03158,P0198,M,White,551826,8
V03159,P0198,M,Red,426502,49
V03160,P0198,M,Blue,360814,12
V03161,P0198,L,Black,599485,48
V03162,P0198,L,White,197231,27
V03163,P0198,L,Red,106993,4
V03164,P0198,L,Blue,465379,23
V03165,P0198,XL,Black,348050,87
V03166,P0198,XL,White,526955,81
V03167,P0198,XL,Red,285620,26
V03168,P0198,XL,Blue,583776,72
V03169,P0199,S,Black,326043,28
V03170,P0199,S,White,287345,23
V03171,P0199,S,Red,392050,55
V03172,P0199,S,Blue,460199,93
V03173,P0199,M,Black,372764,93
V03174,P0199,M,White,125353,3
V03175,P0199,M,Red,201986,90
V03176,P0199,M,Blue,558523,79
V03177,P0199,L,Black,196234,92
V03178,P0199,L,White,118049,29
V03179,P0199,L,Red,408936,91
V03180,P0199,L,Blue,494946,92
V03181,P0199,XL,Black,128463,51
V03182,P0199,XL,White,593672,26
V03183,P0199,XL,Red,178336,65
V03184,P0199,XL,Blue,233379,16
V03185,P0200,S,Black,227107,7
V03186,P0200,S,White,360493,25
V03187,P0200,S,Red,159699,43
V03188,P0200,S,Blue,126824,94
V03189,P0200,M,Black,483636,14
V03190,P0200,M,White,366308,16
V03191,P0200,M,Red,212256,66
V03192,P0200,M,Blue,145021,70
V03193,P0200,L,Black,567838,34
V03194,P0200,L,White,572864,73
V03195,P0200,L,Red,308180,51
V03196,P0200,L,Blue,148526,93
V03197,P0200,XL,Black,189811,50
V03198,P0200,XL,White,548506,7
V03199,P0200,XL,Red,460529,84
V03200,P0200,XL,Blue,566508,54
V03201,P0201,S,Black,276949,1
V03202,P0201,S,White,232264,79
V03203,P0201,S,Red,465770,28
V03204,P0201,S,Blue,508648,85
V03205,P0201,M,Black,123670,0
V03206,P0201,M,White,265318,13
V03207,P0201,M,Red,524453,5
V03208,P0201,M,Blue,578742,51
V03209,P0201,L,Black,251038,34
V03210,P0201,L,White,274480,18
V03211,P0201,L,Red,248983,28
V03212,P0201,L,Blue,528619,63
V03213,P0201,XL,Black,473092,91
V03214,P0201,XL,White,191461,98
V03215,P0201,XL,Red,224907,80
V03216,P0201,XL,Blue,470751,21
V03217,P0202,S,Black,120499,79
V03218,P0202,S,White,123621,61
V03219,P0202,S,Red,347675,16
V03220,P0202,S,Blue,593484,2
V03221,P0202,M,Black,389127,46
V03222,P0202,M,White,104627,67
V03223,P0202,M,Red,162868,3
V03224,P0202,M,Blue,394828,17
V03225,P0202,L,Black,298573,40
V03226,P0202,L,White,480180,46
V03227,P0202,L,Red,286006,80
V03228,P0202,L,Blue,250334,13
V03229,P0202,XL,Black,520038,51
V03230,P0202,XL,White,437358,32
V03231,P0202,XL,Red,225042,22
V03232,P0202,XL,Blue,472800,33
V03233,P0203,S,Black,371843,41
V03234,P0203,S,White,467401,67
V03235,P0203,S,Red,536682,66
V03236,P0203,S,Blue,192054,70
V03237,P0203,M,Black,207594,21
V03238,P0203,M,White,346449,30
V03239,P0203,M,Red,441299,65
V03240,P0203,M,Blue,446434,9
V03241,P0203,L,Black,260367,39
V03242,P0203,L,White,368369,7
V03243,P0203,L,Red,379669,44
V03244,P0203,L,Blue,547273,72
V03245,P0203,XL,Black,101691,98
V03246,P0203,XL,White,598584,65
V03247,P0203,XL,Red,258953,20
V03248,P0203,XL,Blue,237748,39
V03249,P0204,S,Black,561001,87
V03250,P0204,S,White,426328,65
V03251,P0204,S,Red,375066,38
V03252,P0204,S,Blue,294123,29
V03253,P0204,M,Black,117187,36
V03254,P0204,M,White,500289,82
V03255,P0204,M,Red,300612,22
V03256,P0204,M,Blue,162875,73
V03257,P0204,L,Black,211241,39
V03258,P0204,L,White,198826,46
V03259,P0204,L,Red,599480,97
V03260,P0204,L,Blue,264305,75
V03261,P0204,XL,Black,247209,75
V03262,P0204,XL,White,576232,21
V03263,P0204,XL,Red,412469,68
V03264,P0204,XL,Blue,407069,2
V03265,P0205,S,Black,128967,8
V03266,P0205,S,White,147317,35
V03267,P0205,S,Red,257424,48
V03268,P0205,S,Blue,345936,41
V03269,P0205,M,Black,464055,12
V03270,P0205,M,White,334986,99
V03271,P0205,M,Red,393356,82
V03272,P0205,M,Blue,501021,28
V03273,P0205,L,Black,436157,58
V03274,P0205,L,White,129220,12
V03275,P0205,L,Red,140674,38
V03276,P0205,L,Blue,273371,66
V03277,P0205,XL,Black,414707,87
V03278,P0205,XL,White,339170,40
V03279,P0205,XL,Red,453242,41
V03280,P0205,XL,Blue,311456,27
V03281,P0206,S,Black,369443,33
V03282,P0206,S,White,428484,72
V03283,P0206,S,Red,141744,65
V03284,P0206,S,Blue,141735,88
V03285,P0206,M,Black,531080,21
V03286,P0206,M,White,249581,1
V03287,P0206,M,Red,353455,53
V03288,P0206,M,Blue,142443,95
V03289,P0206,L,Black,292817,26
V03290,P0206,L,White,135362,47
V03291,P0206,L,Red,232472,19
V03292,P0206,L,Blue,341577,86
V03293,P0206,XL,Black,193150,30
V03294,P0206,XL,White,344201,89
V03295,P0206,XL,Red,248060,11
V03296,P0206,XL,Blue,489633,37
V03297,P0207,S,Black,418816,73
V03298,P0207,S,White,589738,58
V03299,P0207,S,Red,290301,3
V03300,P0207,S,Blue,522133,6
V03301,P0207,M,Black,166653,75
V03302,P0207,M,White,521617,39
V03303,P0207,M,Red,551313,3
V03304,P0207,M,Blue,449224,41
V03305,P0207,L,Black,100969,32
V03306,P0207,L,White,202185,56
V03307,P0207,L,Red,294238,44
V03308,P0207,L,Blue,177056,54
V03309,P0207,XL,Black,580877,23
V03310,P0207,XL,White,178753,54
V03311,P0207,XL,Red,118239,34
V03312,P0207,XL,Blue,500261,68
V03313,P0208,S,Black,209187,69
V03314,P0208,S,White,125259,95
V03315,P0208,S,Red,260189,12
V03316,P0208,S,Blue,382783,86
V03317,P0208,M,Black,295575,89
V03318,P0208,M,White,550744,31
V03319,P0208,M,Red,213877,24
V03320,P0208,M,Blue,469306,11
